recnum,trans_date,docket_no,regist_no,date_occurrence,locat_near,location,acft_make,acft_model,second_acft_regno,time_occur,acc_inc_class,locat_state_terr,acft_make_code,acft_model_code,engin_make,engin_model,type_craft,landing_gear,wgt_cat,no_engines,type_power,acft_adamg,fire_aftr_impt,fuel_type,type_operator,kind_fly_gena,name_comm_carr,operation_type,accident_type1,operation_phase1,accident_type2,operation_phase2,alt_of_occ,recv_alt,aircraft_speed,operator,forced_landing,emergency,recov_loss,oxy_systm,paraachute,light_cond,type_weathr,wethr_brief,wethr_forcast,flight_plan,instrm_approh,air_equt_inst_flt,airpt_proix,airpt_acc_dirt,lat_dist,airport_class,airport_name,elev_airpt,runwy_comp,runwy_cond,runwy_lite,runwy_hazz,runwy_barr,tower_unicom,runway_ln,depart_pt,lastpln_depart,inten_destin,gndele_accsite,terrain_typ,miss_aircft,airspace_seg,pilot_involed1,pilot_involed2,hours_total_pilot1,hours_total_pilot2,hours_in_type_pilot1,hours_in_type_pilot2,age_pilot1,age_pilot2,medical_cert_pilot1,medical_cert_pilot2,rating_1,rating_2,rated_aircraft_1,rated_aircraft_2,certificate_pilot1,certificate_pilot2,occupation_1,occupation_2,at_controls,cause_factor_1p,cause_factor_1m,cause_factor_1s,cause_factor_2p,cause_factor_2m,cause_factor_2s,cause_factor_3p,cause_factor_3m,cause_factor_3s,cause_factor_4p,cause_factor_4m,cause_factor_4s,cause_factor_5p,cause_factor_5m,cause_factor_5s,cause_factor_6p,cause_factor_6m,cause_factor_6s,cause_factor_7p,cause_factor_7m,cause_factor_7s,cause_factor_8p,cause_factor_8m,cause_factor_8s,cause_factor_9p,cause_factor_9m,cause_factor_9s,cause_factor_10p,cause_factor_10m,cause_factor_10s,injury_index,pilot_fatal,pilot_serious,pilot_minor,pilot_none,pilot_unknown,pilot_totals,co_pilot_fatal,co_pilot_serious,co_pilot_minor,co_pilot_none,co_pilot_unknown,co_pilot_totals,dual_student_fatal,dual_student_serious,dual_student_minor,dual_student_none,dual_student_unknown,dual_student_totals,hull_loss,chk_pilot_fatal,chk_pilot_serious,chk_pilot_minor,chk_pilot_none,chk_pilot_unknown,chk_pilot_totals,flt_engn_fatal,flt_engn_serious,flt_engn_minor,flt_engn_none,flt_engn_unknown,flt_engn_totals,navigtr_fatal,navigtr_serious,navigtr_minor,navigtr_none,navigtr_unknown,navigtr_totals,cabin_attn_fatal,cabin_attn_serious,cabin_attn_minor,cabin_attn_none,cabin_attn_unknown,cabin_attn_totals,extra_crew_fatal,extra_crew_serious,extra_crew_minor,extra_crew_none,extra_crew_unknown,extra_crew_totals,passengers_fatal,passengers_serious,passengers_minor,passengers_none,passengers_unknown,passengers_totals,total_abrd_fatal,total_abrd_serious,total_abrd_minor,total_abrd_none,total_abrd_unknown,total_abrd_totals,other_airc_fatal,other_airc_serious,other_airc_minor,other_airc_none,other_airc_unknown,other_airc_totals,other_grnd_fatal,other_grnd_serious,other_grnd_minor,other_grnd_none,other_grnd_unknown,other_xxxx_totals,bi_fligt_rev,recency_expr,comm_plt_prof,runway_used,grand_total_fatal,grand_total_serious,grand_total_minor,grand_total_none,grand_total_unknown,grand_total_totals,faa_persnl_fatal,_source_file,_ingested_at
650,1967-04-25 00:00:00,2 0396,N4655T,1964-07-24 00:00:00,,THREE RIVERS MICH,BENSEN,B8M,,1030,A,22,200,,99,01,B,A,A,1,A,S,,,D,B0,,,U,EB,I,EI,,,,,A,A,,,,B,A,,,A,,,A,,,E,,,C,,,,,,,,,,,,,,A,,000266,,000266,,477,,C3,,T3,,,,A1,,A,,A,64,A,29,88,A,63,64,B,25,,,,,,,,,,,,,,,,,,,,,,M,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
1441,1966-06-08 00:00:00,3 0126,N4050Y,1964-01-16 00:00:00,,NAVAJO MT UT,CESSNA,185,,1000,A,44,039,26,20,27,A,A,A,1,A,D,Y,,E,CJ,,,R1,EF,,,,,,,,,,,,B,A,,,A,,,A,,,,,,,,,,,,,,,,,,,,A,,09000A,,00600A,,41A,,BA,,NA,,,,CA,,GA,,A,84,A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
651,1969-06-24 00:00:00,2 0397,N5932D,1964-05-04 00:00:00,,FAIRFIELD IOWA,PIPER,PA22,,0045,A,15,124,23,12,,A,A,A,1,A,S,,,,B0,,,K,EB,N1,EB,,,,,,,,,,D,A,,,A,,,E,,00300,F,FAIRFIELD,00780,C,,BY,,,,02700,,,,00780,,,,A,,000311,,000311,,233,,C3,,A1,,,,A1,,Y8,,A,64,C,48,64,C,33,88,L,13,88,3,67,,,,,,,,,,,,,,,,,,,C,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,2,1,0,0,3,0,PRE1982.MDB,2026-04-14 02:19:16.142676
652,1966-09-28 00:00:00,2 0398,N4067F,1964-05-27 00:00:00,N,LEWISTON ID,CESSNA,172,,0830,A,12,039,14,20,24,A,A,A,1,A,S,,,D,B2,,,M1,D9,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,04300,A,,,A,,002600,,000555,,266,,C3,,A1,,,,B2,,Y8,,A,82,A,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
653,1965-01-07 00:00:00,2 0399,N57541,1964-05-31 00:00:00,,TURNERSFALLS MASS,LAISTER,LK10A,,1545,A,21,086,01,,,C,E,A,0,E,D,,,D,B0,,,K,EB,NF,EB,,,,,,,,,,B,A,,,A,,,A,,L0025,F,TURNERS FALLS,00250,B,,,,,,03000,,,,00250,,,,A,,00500,,00178,,60,,J,,V,,,,C,,Y,,A,64,A,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
654,1966-06-22 00:00:00,2 0400,N9751H,1964-06-04 00:00:00,,SUCCESS ARK,BOEING,SN75,,1210,A,04,027,15,20,19,A,A,A,1,A,N,,,C,CA,,,NA,DH,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00260,D,,,A,,005000,,000377,,422,,E5,,A1,,,,C3,,G7,,A,84,A,J,68,A,E3,64,A,33,64,1,06,,,,,,,,,,,,,,,,,,,C,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,1,0,1,0,2,0,PRE1982.MDB,2026-04-14 02:19:16.142676
655,1966-06-22 00:00:00,2 0401,N83050,1964-06-04 00:00:00,N,HOLLISTER CALIF,AERONCA,7DC,,1615,A,05,003,12,20,11,A,A,A,1,A,S,,,D,B0,,,M1,D9,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,02300,A,,,A,,006644,,000766,,399,,B2,,A1,,,,B2,,Y8,,A,88,A,20,64,J,33,82,J,M,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
656,1965-06-23 00:00:00,2 0402,N4568Z,1964-06-04 00:00:00,,ANGOLA IND,PIPER,PA22,,1440,A,14,124,23,12,04,A,A,A,1,A,S,,,F,B1,,,J,EF,N4,EJ,,,,,,,,,,B,A,,,A,,,A,,,F,TRI STATE,00988,C,,,,,C,02000,,,,00988,,,,A,,000400,,000400,,266,,B2,,A1,,,,A1,,Y8,,A,64,A,17,64,B,07,88,J,22,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
657,1966-06-22 00:00:00,2 0403,N9489D,1964-06-04 00:00:00,N,CORDOVA ALAS,PIPER,PA18,,1830,A,02,124,20,12,06,A,A,A,1,A,D,,,D,B2,,,7,Z,,,,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00000,G,,,A,,010500,,001800,,266,,B2,,A1,,,,C3,,G7,,A,84,A,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
658,1965-09-03 00:00:00,2 0404,N2528B,1964-06-07 00:00:00,,ENID OKLA,PIPER,PA18,,0715,A,36,124,21,12,05,A,A,A,1,A,S,,,L,A0,,,A,C0,,,,,,,,,,,,B,A,,,A,,,A,,Z,B,VANCE AFB,01307,B,,,,,,05000,,,,01307,,,,A,C,006055,ZC,000755,ZC,222,ZC,B2,Z9,A1,Z9,,,F6,Z9,I9,Z9,A,66,A,22,66,A,43,64,A,30,,,,,,,,,,,,,,,,,,,,,,C,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
659,1966-07-07 00:00:00,2 0405,N3730N,1964-06-07 00:00:00,N,LUDLOW CALIFORNIA,BEECHCRAFT,35,,1647,A,05,022,19,20,15,A,A,A,1,A,D,Y,Z,D,B0,,,Q,EA,,,01800,,,,E,,,,,B,A,P,A,A,,Y,N,,,,,,,,,,,,,,,,01700,D,,,A,,000688,,Z9,,388,,F6,,A1,,Z9,,B2,,C3,,A,64,A,04,64,A,33,82,A,L,82,A,H,82,A,M,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
660,1966-07-07 00:00:00,2 0406,N8400E,1964-06-09 00:00:00,N,YACK FLATS MONT,BELL,47G3,,2015,A,26,024,02,04,15,B,E,A,1,A,S,,,F,CG,,,U,C1,I,EI,,,,,B,,,,,C,A,,,A,,,N,,,,,,,,,,,,,,,,03500,K,,,A,,016000,,ZA,,311,,B2,,U4,,,,C3,,G7,,A,64,C,21,64,C,23,64,C,31,88,J,34,88,J,88,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
661,1966-06-08 00:00:00,2 0407,N8130X,1964-06-19 00:00:00,,QUINTER KANSAS,CESSNA,172B,,2116,A,16,039,14,20,23,A,A,A,1,A,D,,,D,B0,,,K,EB,N0,EB,02240,,,,,,,,,D,B,Z,A,A,,Y,A,,,G,PRIVATE FIELD,02200,C,,,,,,,,,,02200,D,,,A,,115000,,020000,,366,,B2,,P7,,Y8,,G7,,G7,,A,64,C,15,64,1,33,,,,,,,,,,,,,,,,,,,,,,,,,F,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
662,1966-07-07 00:00:00,2 0408,N40912,1964-05-22 00:00:00,N,DIXIE IDAHO,PIPER,J3F-65,,1505,A,12,124,06,04,04,A,A,A,1,A,D,,Z,D,B2,,,M1,D9,,,,,,,,,,,,B,B,N,A,A,,X,N,,,,,,,,,,,,,,,,05000,A,R,,A,,002300,,000822,,533,,F6,,A1,,Y8,,B2,,E5,,A,64,A,04,64,J,33,82,J,A,82,J,D,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
663,1969-06-24 00:00:00,2 0409,N9413Y,1964-06-05 00:00:00,,RICHLANDS VA,BEECHCRAFT,9555,,1950,A,46,022,24,20,28,A,A,A,2,A,D,,,D,B0,,,Q,C1,,,,,,,,,,,,C,A,,,A,,,A,,L0200,F,RICHLANDS,01910,A,,,,,,01920,,,,01910,,,,A,,010000,,ZA,,333,,J1,,Z9,,X7,,I9,,Y8,,A,64,A,16,64,A,08,64,A,29,64,J,44,64,J,23,70,J,BF,64,1,02,64,1,31,64,1,33,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
664,1966-02-19 00:00:00,2 0410,N3876Y,1964-06-06 00:00:00,,JAMAICA NY,CESSNA,210,N4439P,1845,A,32,039,19,20,26,A,A,A,1,A,S,,,K,B2,,,L2,B0,,,,,,,,,,,,B,A,,,A,,,A,,,A,KENNEDY INTL,00012,,,,,,,,,,,00012,,,,A,,004166,,000477,,322,,C3,,M4,,,,B2,,Y8,,A,64,A,14,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,,,,,0,0,0,4,0,4,0,PRE1982.MDB,2026-04-14 02:19:16.142676
665,1968-10-03 00:00:00,2 0410,N4439P,1964-06-06 00:00:00,,JAMAICA NY,PIPER,PA23,N3876Y,1845,A,32,124,24,12,06,A,A,A,2,A,S,,,F,B2,,,L2,B0,,,,,,,,,,,,B,A,,,A,,,A,,,A,KENNEDY INTL,00012,,,,,,,,,,,00012,,,,A,,100000,,020000,,466,,A1,,S2,,,,C3,,G7,,A,84,A,J,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,,,,,0,0,0,4,0,4,0,PRE1982.MDB,2026-04-14 02:19:16.142676
666,1965-09-03 00:00:00,2 0411,N2395L,1964-06-07 00:00:00,,BASKING RIDGE NJ,BEECHCRAFT,M23,,1550,A,30,022,25,12,06,A,A,A,1,A,D,,,F,B0,,,Q,C1,,,,,,,,,,,,B,A,,,A,,,I,L,Z,F,SOMERSET HILLS,00280,C,,,,,,,,,,00300,H,,,A,,001288,,000111,,177,,C3,,A1,,,,B2,,Y8,,A,84,A,J,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
667,1968-07-26 00:00:00,2 0412,N79466,1964-06-08 00:00:00,,50NM E FRESNO CAL,BOEING,75,,0615,A,05,027,15,39,07,A,A,A,1,A,D,,,C,CA,,,U,DH,N1,EY,,,,,B,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,04500,H,,,A,,100000,,080000,,422,,B2,,M4,,,,F6,,G7,,A,88,C,02,64,C,29,88,L,72,82,L,G,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
668,1969-06-24 00:00:00,2 0413,N1300H,1964-06-11 00:00:00,,DETROIT MICH,DEHAVILLAND,DH-104,N7496A,2105,A,22,052,01,21,02,A,A,A,2,A,S,,Z,E,CI,,,L2,B0,,,,,,,,,,,,D,A,,,A,,Y,A,,00550,A,DETROIT-CITY,00626,,,,,,A,04600,,,,00626,,,,A,B,110000,101555,060000,006000,455,399,D4,A1,S2,S2,Y8,Y8,G7,D4,G7,G7,B,84,A,J,68,A,K0,,,,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,,,,,0,0,0,3,0,3,0,PRE1982.MDB,2026-04-14 02:19:16.142676
669,1966-02-19 00:00:00,2 0413,N7496A,1964-06-11 00:00:00,,DETROIT MICH,CESSNA,172,N1300H,2105,A,22,039,14,20,24,A,A,A,1,A,S,,Z,D,B2,,,L2,B0,,,,,,,,,,,,D,A,,,A,,Y,A,,00550,A,DETROIT-CITY,00626,,,,,,A,04600,,,,00626,,,,A,,001500,,000366,,344,,C3,,A1,,Y8,,B2,,D4,,A,64,A,14,64,A,20,68,A,K0,,,,,,,,,,,,,,,,,,,,,,N,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,,,,,0,0,0,3,0,3,0,PRE1982.MDB,2026-04-14 02:19:16.142676
670,1969-06-24 00:00:00,2 0414,N4067,1964-06-13 00:00:00,,GRANTS NEW MEXICO,MOONEY,M18C,,1443,A,31,101,01,20,06,A,A,A,1,A,D,,,D,B0,,,Q,C1,,,,,,,,,,,,B,A,,,A,,,I,N,Z,A,GRANTS,06520,A,,,,,,05300,,,,06520,Z,,,A,,Z9,,Z9,,322,,C3,,A1,,,,B2,,Z9,,A,64,A,16,82,J,W,64,1,31,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
671,1966-06-22 00:00:00,2 0415,N1591P,1964-06-13 00:00:00,N,MULLET KEY FLA,PIPER,PA-18,,1030,A,09,124,20,12,05,A,A,A,1,A,S,,Z,D,B0,,,Q,D7,,,00800,,,,,,,,,B,A,,,A,,,N,,,,,,,,,,,,,,,,00000,K,,,A,,011000,,009200,,400,,C3,,I9,,Y8,,B2,,Y8,,A,88,A,AF,88,A,14,88,J,88,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
672,1966-02-19 00:00:00,2 0416,N80410,1964-06-13 00:00:00,,MARTHA LAKE WASH,BEECHCRAFT,35,,1910,A,47,022,19,20,15,A,A,A,1,A,D,,Z,D,B0,,,J,EF,N1,EJ,00535,,,,,,,,,B,A,,,A,,,A,,Z,F,MARTHA LAKE,00500,A,,,,,,01700,,,,00500,D,,,A,,002722,,000188,,400,,C3,,A1,,Y8,,B2,,Y8,,A,64,C,07,84,C,J,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
673,1965-01-07 00:00:00,2 0417,N6113U,1964-06-13 00:00:00,,AMARILLO TEXAS,CHEROKEE,BAM-1,,1910,A,43,200,,,,C,A,A,0,,S,,,D,B1,,,Q,EA,,,04000,,,,,,,,,B,A,,,A,,,E,,Z,F,BUFFALO AIRSTRIP,03600,,,,,,,03400,,,,03600,D,,,A,,00010,,00001,,33,,C,,V,,Y,,A,,Y,,A,64,A,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
674,1966-07-07 00:00:00,2 0418,N5384W,1964-06-14 00:00:00,N,MONTEREY CALIF,PIPER,PA-28,,1935,A,05,124,28,12,06,A,A,A,1,A,D,Y,Z,D,B0,,,N1,D8,,,00900,,,,,,,,,C,A,N,A,A,,,N,,,,,,,,,,,,,,,,00900,A,,,A,,002566,,Z9,,344,,C3,,A1,,Y8,,A1,,Y8,,A,64,A,52,88,A,14,88,A,67,,,,,,,,,,,,,,,,,,,,,,F,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
675,1966-02-19 00:00:00,2 0419,N7681P,1964-06-15 00:00:00,,CORNING IOWA,PIPER,PA-24,,1600,A,15,124,25,12,09,A,A,A,1,A,D,,Z,F,CI,,,J,EF,N0,EJ,01275,,,,,,,,,B,A,,,A,,Y,N,,00000,A,CORNING MUNICIPAL,01250,A,,,,,,02400,,,,01250,D,,,A,,045133,,006922,,333,,B2,,P7,,Y8,,E5,,G7,,A,64,C,45,64,C,07,,,,,,,,,,,,,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
676,1969-06-24 00:00:00,2 0420,N5365Z,1964-06-16 00:00:00,,ST LOUIS MISSOURI,PIPER,PA-22,,1305,A,25,124,23,12,04,A,A,A,1,A,D,,Z,F,B1,,,U,D1,N1,EB,02500,,,,B,,,,,B,A,,,A,,Y,N,,,,,,,,,,,,,,,,Z,D,,,A,,000177,,000088,,166,,C3,,A1,,Y8,,A1,,Y8,,A,64,C,32,88,A,96,68,C,C0,68,C,C1,64,J,31,64,1,52,,,,,,,,,,,,,C,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,PRE1982.MDB,2026-04-14 02:19:16.142676
